"id","me","frente","verso","tags","especialidade"
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-78","ME1","Quais são os fatores que potencializam o bloqueio neuromuscular não-despolarizante?","Anestésicos inalatórios (reduzem CAM necessária para BNM em 20–40%)
        Hipotermia (↓metabolismo, ↓Cl renal → prolongamento)
        Acidose respiratória e metabólica
        Hipocalcemia, hiponatremia, hipermagnesia
        Antibióticos: aminoglicosídeos, polimixinas, lincomicina
        Bloqueadores de canais de cálcio
        Lítio
        Insuficiência hepática/renal (acúmulo)
        Miastenia gravis (extremamente sensível)","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-79","ME1","O que é síndrome miastênica de Lambert-Eaton vs. miastenia gravis: como diferem na resposta aos BNMs?","Miastenia gravis: anticorpos anti-receptor nicotínico pós-sináptico → ↓nAChR funcionais.— Resistentes ao despolarizante (succinilcolina — necessita dose maior)— Extremamente sensíveis ao não-despolarizante (reduzir dose em 50–75%)Lambert-Eaton: anticorpos anti-canais de Ca²⁺ pré-sinápticos → ↓liberação de ACh.— Sensíveis a ambos os tipos de BNM— TOF mostra potencialização com estímulo repetido (padrão incremental) — diagnóstico","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-8","ME1","O que é farmacodinâmica? Defina ED50 e eficácia vs. potência.","Estudo do efeito do fármaco no organismo.ED50: dose efetiva em 50% da população.Eficácia: efeito máximo possível (platô da curva).Potência: dose necessária para determinado efeito (quanto menor a dose, maior a potência — desloca a curva para a esquerda).","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-80","ME1","O que é dibucaine number e para que é utilizado?","Teste bioquímico que avalia a atividade da pseudocolinesterase plasmática.A dibucaína inibe 80% da pseudocolinesterase normal → dibucaine number normal = 70–85.Variantes genéticas:
        
          Heterozigoto atípico: inibição ~60% → bloqueio com succinilcolina moderadamente prolongado (~20–30 min)
          Homozigoto atípico (1:3000 pessoas): inibição ~20% (dibucaine number ~20) → bloqueio com succinilcolina gravemente prolongado (>2–3h)
        
        Conduta no bloqueio prolongado: ventilar e sedá-lo até recuperação espontânea; não dar neostigmina (não adianta).","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-81","ME1","Resuma as diferenças entre ISR com succinilcolina vs. rocurônio+sugammadex: quando preferir cada abordagem?","CritérioSuccinilcolinaRoc 1,2 mg/kg + Sug
          Onset intubação45–60s60s
          Duração8–12 min (auto-reversão)60–90 min (sem sugammadex)
          Reversão imediataAuto-limitadaSugammadex 16 mg/kg
          ContraindicaçãoHM, hipercalemia, denervação, distrofia muscularAlergia a sugammadex/rocurônio
          Preferir quandoSem contraindicações, sem sugammadex disponívelContraindicação à succinilcolina; ""cannot intubate/oxygenate""","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-82","ME1","Na ISR, qual BNM despolarizante é a referência histórica e qual sua principal desvantagem?","Succinilcolina 1,5 mg/kg — onset 45–60s, duração 8–12 min (auto-reversão por pseudocolinesterase). Principal desvantagem: múltiplas contraindicações (HM, hipercalemia, denervação, distrofias musculares).","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-83","ME1","Qual o tempo de onset da succinilcolina vs rocurônio em dose de ISR?","Succinilcolina 1,5 mg/kg: onset 45–60s. Rocurônio 1,2 mg/kg: onset ~60s (condições de intubação equivalentes à succinilcolina em dose de ISR).","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-84","ME1","Qual a duração de ação da succinilcolina vs rocurônio 1,2 mg/kg após ISR?","Succinilcolina: 8–12 min (auto-reversão por pseudocolinesterase). Rocurônio 1,2 mg/kg: 60–90 min — requer reversão com sugammadex 16 mg/kg para situação CICO.","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-85","ME1","Como reverter um bloqueio neuromuscular imediatamente após ISR com rocurônio (situação CICO)?","Sugammadex 16 mg/kg IV — encapsula o rocurônio e reverte o bloqueio em 3 min, mesmo imediatamente após a dose de ISR. Não há antídoto equivalente para a succinilcolina.","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-86","ME1","Quais são as contraindicações absolutas da succinilcolina que indicam substituição por rocurônio na ISR?","Hipertermia maligna (HM), hipercalemia (queimados >24h, desnervação, imobilização >48h, rabdomiólise, sepse grave), distrofias musculares, deficiência de pseudocolinesterase conhecida. Também: alergia ao sugammadex/rocurônio contraindicam o esquema alternativo.","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-87","ME1","Em quais cenários clínicos o rocurônio 1,2 mg/kg + sugammadex é preferível à succinilcolina na ISR?","Contraindicação à succinilcolina (HM, hipercalemia, denervação, distrofia); situação CICO (sugammadex reverte imediatamente); quando a auto-reversão de 8–12 min é inaceitável; paciente com risco de fasciculações (PIC elevada, glaucoma).","",""
"fc-me1flashcardsbloco3pontos1115farmacologiageralvenososinalatorioslocaisbnmhtml-9","ME1","O que diferencia agonista pleno, agonista parcial, antagonista e agonista inverso?","Agonista pleno: ativa receptor com eficácia máxima.Agonista parcial: ativa, mas com eficácia submáxima.Antagonista: liga ao receptor sem ativá-lo; bloqueia ação do agonista.Agonista inverso: liga ao receptor e produz efeito oposto ao agonista.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-10","ME1","Cuidados pós-reanimação: metas hemodinâmicas e ventilatórias","PAS ≥ 90 mmHg / PAM ≥ 65 mmHg; SpO₂ 94–98%; PaCO₂ 35–45 mmHg (normocapnia); controle glicêmico 140–180 mg/dL; TTM (controle de temperatura alvo): 32–36°C por 24 h.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-11","ME1","Particularidades do ACLS na gestante","Deslocamento uterino à esquerda (inclinação 15–30° ou manual).Compressões mais altas no esterno.Cesariana de reanimação em até 5 min se PCR após 20 semanas de gestação.Equipe obstétrica/neonatal presente.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-12","ME1","PCR no recém-nascido: relação compressão:ventilação e ritmo mais comum","Relação 3:1 (90 compressões + 30 ventilações/min).Ritmo mais comum: bradicardia/assistolia (origem hipóxica).Técnica de compressão: dois polegares com as mãos envolvendo o tórax (preferível) ou dois dedos.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-13","ME1","Dose de adrenalina no PALS (pediatria)","0,01 mg/kg IV/IO (máx 1 mg) a cada 3–5 min.Via traqueal (menos eficaz): 0,1 mg/kg.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-14","ME1","Energia de desfibrilação no PALS","1.ª descarga: 2 J/kg; 2.ª: 4 J/kg; subsequentes: ≥ 4 J/kg (máx 10 J/kg ou dose adulto).","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-15","ME1","PCR no paciente anestesiado: causas mais comuns","Hipóxia/apneia (causa mais frequente), anafilaxia, toxicidade a anestésicos locais (LAST), pneumotórax, tamponamento, embolia, hipovolemia por sangramento, hipertermia maligna, reflexo vasovagal profundo.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-16","ME1","Tratamento da toxicidade sistêmica por anestésico local (LAST) com PCR","ACLS padrão + Emulsão lipídica 20%: bolus 1,5 mL/kg IV em 1 min, seguido de infusão 0,25 mL/kg/min; pode repetir bolus 2×. Dose máxima: 10–12 mL/kg nas primeiras 30 min. Evitar propofol como substituto.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-17","ME1","Anatomia dos espaços do canal medular de fora para dentro","Pele → subcutâneo → ligamento supraespinhoso → ligamento interespinhoso → ligamento amarelo → espaço peridural → dura-máter → espaço subdural (virtual) → aracnoide → espaço subaracnóideo → pia-máter.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-18","ME1","Até qual vértebra se estende a medula espinal no adulto? E no RN?","Adulto: L1–L2 (caudal do cone medular).Recém-nascido: L3.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-19","ME1","Características do LCR (líquido cefalorraquidiano)","Volume total: ~150 mL (subaracnóideo: 25–35 mL).Pressão: 5–15 cmH₂O (decúbito lateral).pH: 7,32–7,35. Densidade: 1,003–1,009.Produção: ~0,35 mL/min (plexo coroide).","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-2","ME1","Quais são os 4 ritmos de PCR e como se dividem quanto à desfibrilação?","Chocáveis: FV (fibrilação ventricular) e TVSP (taquicardia ventricular sem pulso).Não chocáveis: AESP (atividade elétrica sem pulso) e Assistolia.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-20","ME1","Referências anatômicas para punção subaracnóidea no adulto","Linha de Tuffier (intercrestal): nível L4–L5 ou espaço L3–L4.Punção abaixo de L2 para evitar lesão medular.Abordagem mediana ou paramediana.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-21","ME1","Agentes anestésicos locais para raquianestesia: exemplos e baricicidade","Bupivacaína hiperbárica 0,5% (mais usada no Brasil; hiperbárica com glicose 8%).Bupivacaína isobárica 0,5%.Lidocaína hiperbárica 5% (TNS, uso restrito).Levobupivacaína, ropivacaína (menos usadas intratecal).","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-22","ME1","Dose típica de bupivacaína hiperbárica 0,5% para cesariana","10–15 mg (2–3 mL) intratecal, geralmente com fentanil 10–25 mcg e/ou morfina 80–100 mcg (adjuvantes).","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-23","ME1","Fatores que influenciam a dispersão do anestésico local no espaço subaracnóideo","Baricicidade e posição do paciente (principal); volume/dose injetada; velocidade de injeção; curvatura da coluna; altura/peso; gravidez (↓ volume LCR); temperatura do AL.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-24","ME1","Complicações da raquianestesia","Hipotensão (mais frequente, vasodilatação simpática), cefaleia pós-punção dural (CPPD), bradicardia/assistolia, náuseas/vômitos, retenção urinária, raquianestesia total (bloqueio alto), toxicidade neurológica (TNS), hematoma espinal, infecção/meningite.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-25","ME1","Cefaleia pós-punção dural (CPPD): características e tratamento","Postural (piora ortostática, melhora deitada), fronto-occipital, pode ter diplopia/zumbido.Fatores de risco: agulha calibrosa, bisel cortante, jovem, feminino, gravidez.Tratamento: repouso, hidratação, AINE, cafeína oral 300 mg; refratária: blood patch epidural (15–20 mL sangue autólogo) — eficácia ~85–90%.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-26","ME1","Agulhas para raquianestesia: tipos e relação com CPPD","Bisel cortante (Quincke): maior incidência de CPPD.Ponta de lápis (Whitacre, Sprotte): menor incidência de CPPD (afasta fibras da dura em vez de cortar).Calibre preferido: 25–27 G para reduzir CPPD.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-27","ME1","Técnica de identificação do espaço peridural: perda de resistência","Agulha de Tuohy avança até ligamento interespinhoso/amarelo com seringa de baixa resistência (ar ou soro fisiológico). A perda de resistência ao avançar no ligamento amarelo indica entrada no espaço peridural. Técnica com SF preferida (evita embolia gasosa e confusão com injeção intratecal).","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-28","ME1","Teste de aspiração e dose-teste no peridural: por que realizar?","Aspiração: detectar posição intratecal (LCR) ou intravascular (sangue).Dose-teste: lidocaína 45 mg + adrenalina 15 mcg (3 mL de lidocaína 1,5% c/ adrenalina 1:200.000). Intravascular: FC ↑ ≥ 20 bpm em 60 s. Intratecal: bloqueio motor rápido e denso.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-29","ME1","Agentes anestésicos locais para peridural: exemplos e concentrações","Bupivacaína 0,25–0,5% (cirurgia/parto); Ropivacaína 0,2–0,75% (menor bloqueio motor); Lidocaína 1,5–2% (início rápido, procedimentos curtos); Levobupivacaína 0,25–0,5%. Adjuvantes: fentanil, sufentanil, morfina, clonidina.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-3","ME1","Qual a sequência do BLS adulto (Basic Life Support)?","C-A-B: Compressões (100–120/min, profundidade 5–6 cm, relação 30:2) → Abertura de via aérea → Ventilação (1 seg/insuflação). Desfibrilar o mais rápido possível se ritmo chocável.","",""
"fc-me1flashcardsbloco4pontos1619pcrreanimacaoneuroeixocomplicacoessrpahtml-30","ME1","Complicações do bloqueio peridural","Hipotensão, punção dural acidental (CPPD), injeção intravascular (convulsão, PCR), injeção intratecal maciça (raquianestesia total), hematoma peridural (anticoagulados), abscesso peridural, lesão neurológica, falha de bloqueio, cateter intravascular ou subdural.","",""
