id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me1simuladosemestral150qpontos110completohtml-13,ME1,,"CC

12. CC P4+P9 Homem de 71 anos, ex-tabagista (40 maços-ano), dispneia aos médios esforços (sobe 1 lance de escadas sem sintomas limitantes), angina estável em uso de betabloqueador e AAS. ECG: BRE. Ecocardiograma recente: FE 45%, disfunção diastólica grau II. Candidato a herniorrafia inguinal eletiva. Conforme AHA/ACC 2014 (revisão 2022), qual a conduta pré-operatória mais adequada?",Suspender betabloqueador 7 dias antes e solicitar cintilografia miocárdica de estresse.,"Proceder à cirurgia sem avaliação adicional, pois herniorrafia é cirurgia de risco cardíaco baixo.","Manter betabloqueador, classificar como risco intermediário e, com capacidade funcional ≥4 METs sem sintomas limitantes, proceder à cirurgia.",Indicar revascularização miocárdica profilática antes da herniorrafia. || E) Contraindicar cirurgia eletiva indefinidamente em razão do BRE ao ECG.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-14,ME1,,"P4

13. P4 De acordo com as diretrizes de jejum pré-operatório da ASA (atualização 2023), o tempo mínimo de jejum para líquidos claros em adultos submetidos a procedimentos eletivos é:",8 horas,6 horas,4 horas,"2 horas || E) 1 hora, se o volume ingerido for inferior a 100 mL",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-15,ME1,,"CC

14. CC P4+P5 Paciente de 48 anos, obeso mórbido (IMC 43 kg/m²), pescoço curto e largo, abertura oral de 3 cm, Mallampati classe III, distância tireomentoniana de 5 cm, extensão cervical limitada por artrose cervical moderada. Programado para gastrectomia vertical eletiva. Qual deve ser a conduta na avaliação pré-anestésica?",Classificar como via aérea provavelmente difícil e planejar intubação fibroscópica com o paciente acordado como primeira opção.,Reclassificar como Mallampati I após reposicionamento da cabeça e proceder normalmente.,Indicar anestesia espinhal sem planejamento específico de via aérea.,Aguardar redução mínima de 10% do peso corporal antes de programar a cirurgia. || E) Considerar via aérea de fácil abordagem com base exclusivamente na abertura oral de 3 cm.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-16,ME1,,"P4

15. P4 Em relação à suspensão perioperatória de varfarina, é correto afirmar:",Deve ser suspensa 24 horas antes de qualquer procedimento cirúrgico.,"Em cirurgias de alto risco hemorrágico, suspende-se 5 dias antes, com heparina de ponte se INR ainda elevado e risco tromboembólico alto.","Pode ser mantida em neurocirurgia intracraniana se INR < 2,5.",Os anticoagulantes orais diretos (NOACs) seguem exatamente o mesmo protocolo da varfarina. || E) A reversão com vitamina K IV normaliza o INR em menos de 2 horas.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-17,ME1,,"CC

16. CC P5 Após indução anestésica em paciente de 35 anos (cirurgia eletiva abdominal), laringoscopia direta com lâmina Macintosh 3 revela apenas epiglote (Cormack-Lehane grau III). Primeira tentativa de intubação: malsucedida. Ventilação com máscara facial: eficaz, SpO₂ 99%. Conforme o algoritmo de via aérea difícil da ASA, o próximo passo mais adequado é:",Realizar cricotireoidotomia de urgência imediatamente.,"Inserir dispositivo supraglótico como resgate ventilatório, chamar ajuda e planejar intubação com videolaringoscópio ou fibroscópio.",Repetir laringoscopia direta com a mesma lâmina sem nenhuma mudança técnica.,Administrar dose adicional de succinilcolina e tentar novamente após 5 minutos. || E) Acordar o paciente imediatamente sem tentar nenhum dispositivo alternativo.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-18,ME1,,"P5

17. P5 A sequência rápida de intubação (SRI) clássica inclui todos os itens abaixo, EXCETO:",Pré-oxigenação com O₂ a 100% por no mínimo 3 minutos (ou 8 capacidades vitais).,Administração simultânea de indutor e bloqueador neuromuscular de ação rápida.,Aplicação de pressão cricoide (manobra de Sellick) após perda da consciência até confirmação de intubação.,Ventilação obrigatória com pressão positiva entre a indução e a intubação. || E) Evitar ventilação com pressão positiva antes da intubação para reduzir risco de aspiração.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-19,ME1,,"CC

18. CC P5+P7 Paciente de 22 anos, submetida a apendicectomia de urgência. Após intubação orotraqueal confirmada por capnografia (curva de CO₂ presente, EtCO₂ 37 mmHg), nota-se murmúrio vesicular reduzido à esquerda, SpO₂ 91% em FiO₂ 1,0. Qual é a causa mais provável e a conduta imediata?",Broncoespasmo grave bilateral; administrar salbutamol inalatório imediatamente.,Intubação seletiva no brônquio principal direito; recuar o tubo 1–2 cm e reavaliar ausculta.,Pneumotórax hipertensivo esquerdo; descompressão imediata com agulha no 2.º EIC.,Intubação esofágica; capnografia com curva normal descarta essa hipótese. || E) Atelectasia de base esquerda por posicionamento; elevar o lado esquerdo da mesa.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-2,ME1,,"CC

1. CC P1+P4 Paciente de 68 anos, lúcido, com neoplasia pulmonar avançada, recusa intubação orotraqueal e ventilação mecânica diante de insuficiência respiratória aguda progressiva. Os familiares solicitam ao anestesiologista que proceda à intubação contra a vontade expressa do paciente, alegando que ""ele precisa viver"". Qual é a conduta eticamente correta?","Intubar o paciente, pois o instinto de sobrevivência prevalece sobre a autonomia em situações de emergência.","Respeitar a recusa do paciente competente, documentar em prontuário e oferecer cuidados paliativos adequados.",Solicitar intervenção judicial imediata para autorizar o procedimento.,"Intubar com duas testemunhas, transferindo a responsabilidade civil para a família. || E) Aguardar inconsciência para proceder à intubação sem nova avaliação do paciente.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-20,ME1,,"P5

19. P5 A principal vantagem clínica da máscara laríngea de segunda geração (ex.: ProSeal, i-gel) em relação à máscara laríngea clássica é:",Permite intubação orotraqueal por dentro do dispositivo em 100% dos casos sem adaptador.,"Possui canal gástrico para drenagem de conteúdo gástrico, reduzindo o risco de aspiração.",Elimina completamente o risco de laringoespasmo.,Pode ser utilizada em qualquer cirurgia abdominal aberta sem restrição de pressão de via aérea. || E) Dispensa jejum prévio por ser dispositivo supraglótico.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-21,ME1,,"CC

20. CC P5+P8 Homem de 62 anos, portador de SAOS grave (AHI 48 eventos/hora), Mallampati IV, pescoço curto. Ao final de colectomia abdominal, após extubação, desenvolve obstrução respiratória com esforço inspiratório intenso, estridor e queda de SpO₂ para 80%. Ventilação com máscara facial + cânula de Guedel ineficaz. Qual é a causa mais provável e a medida mais urgente?","Laringoespasmo pós-extubação; administrar propofol 0,5 mg/kg IV e preparar para reintubação imediata.",Edema pulmonar agudo; administrar furosemida 40 mg IV.,"Hipoventilação por opioide residual; administrar naloxona 0,4 mg IV em doses fracionadas.",Pneumotórax espontâneo bilateral; descompressão bilateral com agulha. || E) Broncoespasmo central; administrar hidrocortisona 500 mg IV.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-22,ME1,,"CC

21. CC P5+P4 Gestante de 32 semanas, ASA II-E, com quadro de apendicite aguda confirmada, necessita de apendicectomia de urgência. A avaliação de via aérea revela Mallampati II, abertura oral normal, ausência de fatores preditivos de dificuldade. Qual estratégia anestésica e de manejo de via aérea é mais adequada neste cenário?",Anestesia geral com indução inalatória — menor risco fetal.,"Anestesia geral com SRI (propofol + succinilcolina), pressão cricoide e intubação orotraqueal — estômago cheio, risco de aspiração.",Bloqueio espinhal com bupivacaína pesada como única técnica.,"Sedação venosa profunda com preservação da ventilação espontânea. || E) Aguardar 6 horas de jejum antes de proceder à cirurgia, mesmo em quadro de urgência.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-23,ME1,,"P5

22. P5 Sobre a confirmação de intubação traqueal, o método padrão-ouro clínico é:",Ausculta pulmonar bilateral e epigástrica isoladamente.,Detecção de CO₂ expirado por capnografia de forma de onda contínua.,Visualização direta do tubo passando pelas cordas vocais sem confirmação subsequente.,Observação da expansão torácica bilateral. || E) Oximetria de pulso acima de 95% imediatamente após intubação.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-24,ME1,,"CC

23. CC P6 Paciente de 56 anos submetido a prostatectomia radical laparoscópica em Trendelenburg de 30° por 4,5 horas. No pós-operatório imediato, queixa-se de visão turva bilateral e apresenta edema conjuntival (quemose). Qual é a complicação mais provável relacionada ao posicionamento cirúrgico?",Embolia gasosa paradoxal pelo forâmen oval patente.,Isquemia da medula cervical por hiperflexão sustentada do pescoço.,Neuropatia do nervo ulnar por compressão do cotovelo no apoio lateral.,Aumento sustentado da pressão intraocular com risco de neuropatia óptica isquêmica perioperatória. || E) Síndrome compartimental abdominal por pneumoperitôneo.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-25,ME1,,"P6

24. P6 A lesão do nervo ulnar em cirurgias sob anestesia geral é classicamente associada à:",Posição prona com braços estendidos sem proteção do cotovelo.,Posição supina com antebraço pronado e compressão direta do sulco epitroclear no suporte da mesa.,Posição de litotomia com hiperflexão do quadril acima de 90°.,Posição sentada com compressão glútea bilateral prolongada. || E) Posição lateral com rolo axilar comprimindo o plexo braquial contralateral.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-26,ME1,,"CC

25. CC P6+P9 Paciente obeso (IMC 46 kg/m²), 63 anos, em decúbito prono para discectomia lombar L4-L5. Após 100 minutos, nota-se queda progressiva da PA para 68/38 mmHg sem alteração de SpO₂ ou EtCO₂. ECG sem alterações isquêmicas. Qual é a causa hemodinâmica mais provável relacionada ao posicionamento?",Tamponamento cardíaco agudo por compressão direta do coração.,"Compressão abdominal pelo suporte inadequado, com aumento da PIA, redução do retorno venoso e queda do débito cardíaco.",Pneumotórax hipertensivo bilateral por barotrauma ventilatório.,Embolia pulmonar maciça por TVP perioperatória aguda. || E) Isquemia miocárdica por compressão coronariana mecânica posicional.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-27,ME1,,"P6

26. P6 Na posição de litotomia prolongada (>3 horas), a principal lesão neurológica periférica descrita na literatura é a:",Lesão do nervo facial por pressão da máscara de O₂.,Lesão do nervo femoral por hiperflexão do quadril com rotação externa excessiva.,Neuropatia óptica isquêmica posterior por hipotensão.,Lesão do plexo lombossacro por tração em Trendelenburg associado. || E) Paralisia do nervo frênico por compressão torácica lateral.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110completohtml-28,ME1,,"CC

27. CC P7+P3 Na revisão do aparelho de anestesia, o técnico constata que o vaporizador de sevoflurano entrega 2% quando o dial está ajustado para 1%. O último laudo de calibração data de 20 meses. Qual é o principal risco e a conduta correta?",Risco de subdosagem; aumentar o dial para compensar e continuar utilizando.,"Risco de superdosagem do halogenado (aprofundamento excessivo, colapso cardiovascular e morte); retirar o aparelho de uso e encaminhar para manutenção e recalibração.",O problema é apenas cosmético; vaporizadores modernos são autocalibrantes.,Risco exclusivo de despertar intraoperatório; ajustar o fluxo de gases frescos. || E) Substituir pelo vaporizador de isoflurano e continuar com o mesmo aparelho.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
