id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me3simuladofinal50questoeshtml-23,ME3,,"Ponto 45

Ponto 45 22. Sobre analgesia multimodal em cirurgia abdominal aberta (colectomia), qual a técnica analgésica regional de primeira linha que demonstrou redução do consumo de opioides e melhora da recuperação funcional?",Bloqueio do plano transverso abdominal (TAP block) como técnica isolada substitui completamente a analgesia sistêmica.,"Analgesia peridural torácica contínua (T8-T10) como parte de protocolo ERAS, combinada com AINE e paracetamol.",Morfina intratecal em dose única é a técnica de escolha em cirurgia abdominal aberta ambulatorial.,"Bloqueio intercostal único com bupivacaína 0,5% cobre toda a extensão da incisão. || E) Ketamina em dose única pré-operatória substitui a analgesia peridural.",B,22 — B Peridural torácica contínua é o padrão-ouro em analgesia para laparotomia; TAP block tem papel em cirurgia laparoscópica e complementar; ERAS combina múltiplas técnicas. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-24,ME3,,"Ponto 46

Ponto 46 23. Paciente de 28 anos, ASA I, após indução com propofol, atracúrio e fentanil para apendicectomia, apresenta urticária generalizada, broncoespasmo severo, hipotensão (PA 60/30 mmHg) e taquicardia (FC 145 bpm) nos primeiros 5 minutos. A conduta PRIORITÁRIA é:",Hidrocortisona 500 mg IV e anti-histamínico IV em bolus imediato.,"Adrenalina 0,3 mg IM na face anterolateral da coxa ou 10–50 mcg IV em bolus titulado; expansão volêmica vigorosa; suspender agente desencadeante.",Norepinefrina em bomba de infusão como vasopressor de eleição na anafilaxia.,Salbutamol inalatório para broncoespasmo e dexametasona IV para hipotensão. || E) Suporte ventilatório e aguardar resolução espontânea por 15 minutos antes de usar adrenalina.,B,23 — B Anafilaxia perioperatória: adrenalina é o fármaco de PRIMEIRA linha (não corticoide ou anti-H1); dose IV titulada em contexto monitorado; expansão volêmica; suspender agente suspeito. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-25,ME3,,"CK ainda não coletada. Paciente com história familiar de ""problema com anestesia"" em tio materno.

Ponto 46 24. Paciente de 19 anos, sem história prévia, 1h após início de anestesia geral com desflurano, apresenta temperatura de 39,8°C, rigidez muscular de masseter, taquicardia (FC 158 bpm), hipercapnia refratária (ETCO₂ 78 mmHg) e urina de coloração castanha. Qual o diagnóstico e tratamento de urgência? CK ainda não coletada. Paciente com história familiar de ""problema com anestesia"" em tio materno.",Sepse perioperatória; colher hemocultura e iniciar antibioticoterapia empírica.,"Hipertermia maligna; suspender imediatamente agente halogenado e succinilcolina, trocar circuito de anestesia, dantrolene 2,5 mg/kg IV (repetir até 10 mg/kg), resfriamento ativo, bicarbonato, monitoração de CK e mioglobinúria.",Tireotoxicose perioperatória; propranolol IV e metimazol.,Feocromocitoma em crise; fentolamina IV e nitroprussiato. || E) Síndrome neuroléptica maligna por droperidol; bromocriptina e dantrolene.,B,"24 — B Hipertermia maligna: síndrome hipercatabólica por defeito no receptor rianodina; dantrolene 2,5 mg/kg IV (repetir até 10 mg/kg); suspender inalatório + trocar circuito; resfriamento ativo; monitorar CK, mioglobinúria, coagulopatia. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-26,ME3,,"Ponto 46

Ponto 46 25. Sobre toxicidade sistêmica por anestésico local (LAST — Local Anesthetic Systemic Toxicity), qual a afirmativa CORRETA?","As manifestações cardíacas precedem sempre as neurológicas, pois o coração é mais sensível.","A bupivacaína é o agente de maior risco de cardiotoxicidade grave; o tratamento inclui emulsão lipídica 20% (Intralipid) como antídoto, além de suporte de via aérea e compressões cardíacas se PCR.",A emulsão lipídica 20% é contraindicada em LAST por causa de síndrome compartimental pulmonar.,"Convulsões na LAST devem ser tratadas com succinilcolina para facilitar ventilação, sem necessidade de anticonvulsivantes. || E) A dose teste com adrenalina não é mais recomendada por aumentar o risco de LAST.",B,25 — B Bupivacaína tem maior cardiotoxicidade (bloqueia canais Na⁺ com dissociação lenta); emulsão lipídica 20% é o antídoto; sinais neurológicos geralmente precedem os cardíacos (exceto bupivacaína). Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-27,ME3,,"Ponto 47

Ponto 47 26. Paciente obesa mórbida (IMC 52 kg/m², 130 kg) para colecistectomia laparoscópica. Qual o posicionamento e estratégia ventilatória MAIS adequados no intraoperatório?",Decúbito dorsal horizontal sem travesseiro; volume corrente 10 mL/kg de peso total.,"Posição de rampa (Ramped position) para intubação; ventilação protetora com VC 6–8 mL/kg de peso ideal, PEEP 8–12 cmH₂O e manobras de recrutamento periódicas.",Trendelenburg acentuado para melhorar exposição cirúrgica e oxigenação.,Volume corrente baseado no peso total é fundamental pois a massa adiposa também consome O₂. || E) PEEP zero é preferível para evitar barotrauma em pulmões com baixa complacência.,B,"26 — B Posição de rampa eleva cabeceira e alinha meato auricular com esterno, melhorando laringoscopia e oxigenação; ventilação protetora com VC no peso ideal, PEEP alto e recrutamento são essenciais na obesidade mórbida. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-28,ME3,,"Bilirrubina total 5,8 mg/dL, albumina 2,1 g/dL, INR 2,3, ascite moderada, sem encefalopatia no momento.

Ponto 47 27. Paciente com hepatopatia grave (Child-Pugh C) necessita de colecistectomia de urgência por colecistite aguda. Qual medicamento deve ser EVITADO prioritariamente? Bilirrubina total 5,8 mg/dL, albumina 2,1 g/dL, INR 2,3, ascite moderada, sem encefalopatia no momento.","Propofol, pois é metabolizado exclusivamente pelo fígado e acumula em cirróticos.","Morfina IV em baixa dose, pois é ineficaz em hepatopatas.","AINEs (anti-inflamatórios não esteroidais), pois aumentam o risco de insuficiência renal hepatorrenal, sangramento por inibição plaquetária e piora da ascite.","Succinilcolina, pois a pseudocolinesterase está aumentada na cirrose. || E) Remifentanil, pois sofre metabolização hepática exclusiva.",C,"27 — C AINEs são contraindicados na hepatopatia grave: risco de síndrome hepatorrenal, hemorragia digestiva (varizes + disfunção plaquetária) e piora da retenção de sódio. Pseudocolinesterase está REDUZIDA na cirrose. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-29,ME3,,"Último nível de bloqueio sensitivo T12 (30 min após procedimento). K⁺ pré-op: 5,9 mEq/L. Última diálise: 48h antes. Sem broncoespasmo auscultatório.

Integradora | Pontos 39 + 47 + 48 28. Homem de 76 anos, IRC dialítica (diálise 3x/semana), portador de DM tipo 2 e DPOC moderado (VEF1 52%), submetido a amputação transtibial sob raquianestesia. Na SRPA, apresenta SpO₂ 86% em ar ambiente, FR 28 irpm, estridor e uso de musculatura acessória. O que deve ser considerado na avaliação diagnóstica? Último nível de bloqueio sensitivo T12 (30 min após procedimento). K⁺ pré-op: 5,9 mEq/L. Última diálise: 48h antes. Sem broncoespasmo auscultatório.",Bloqueio residual alto pela raquianestesia; posição de Fowler e aguardar regressão.,Laringoespasmo pós-extubação tardio por refluxo ácido.,"Considerar: agudização de DPOC, edema pulmonar (sobrecarga hídrica em anúrico), hiperpotassemia com efeitos cardiorrespiratórios, obstrução de via aérea superior; iniciar O₂ suplementar, ECG, solicitar gasometria, considerar diálise de urgência se K⁺ > 6,5 mEq/L ou sobrecarga hídrica confirmada.",Embolia pulmonar por TVP; heparinizar imediatamente. || E) Pneumotórax espontâneo por DPOC; toracocentese imediata.,C,"28 — C Paciente anúrico com IRC dialítica + DPOC: múltiplas causas de desconforto respiratório na SRPA; abordagem sistemática: O₂, ECG, gasometria; considerar K⁺ e sobrecarga hídrica como urgências. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-3,ME3,,"Ponto 37

Ponto 37 2. Sobre as alterações fisiológicas da gravidez relevantes para a anestesia, assinale a alternativa CORRETA:",O volume de distribuição dos fármacos diminui ao longo da gestação devido à hemodilução relativa.,"A CAM dos agentes inalatórios está aumentada em até 40% no terceiro trimestre, exigindo doses maiores.","A CRF reduz-se em ~20% no termo, diminuindo o tempo até dessaturação durante apneia e justificando pré-oxigenação rigorosa.","O esvaziamento gástrico é acelerado na gestação, reduzindo o risco de broncoaspiração. || E) A compressão aortocaval pelo útero gravídico só ocorre em decúbito dorsal após 36 semanas.",C,"2 — C CRF reduz ~20% no termo; CAM dos inalatórios está REDUZIDA (~30%), esvaziamento gástrico está retardado, e a compressão aortocaval ocorre desde ~20 semanas. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-30,ME3,,"Ponto 48

Ponto 48 29. Paciente na SRPA após histerectomia abdominal total, anestesia geral com isoflurano + rocurônio. Apresenta fraqueza muscular, ptose palpebral e diplopia 40 minutos após neostigmina + glicopirrolato para reversão. Qual o mecanismo mais provável?","Bloqueio residual por recurarização (recurarization); o efeito do rocurônio superou o da neostigmina pois a reversão foi prematura (TOF-ratio < 0,9).",Síndrome de Eaton-Lambert desmascarada pela cirurgia.,Hipocalcemia pós-operatória por quelação durante transfusão.,Intoxicação por neostigmina em dose excessiva causando bloqueio despolarizante. || E) Paralisia por hipotermia; reaquecer o paciente.,A,"29 — A Bloqueio residual por recurarização: o efeito do rocurônio supera a neostigmina quando TOF-ratio < 0,9 no momento da reversão; sugammadex resolve de forma mais completa e segura. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-31,ME3,,"Ponto 48

Ponto 48 30. Quais são as principais causas de atraso na alta da SRPA (PACU delay) e como o anestesiologista pode atuar proativamente para reduzi-las?","Náusea/vômito pós-operatório (NVPO), dor não controlada, sedação excessiva e hipotermia são as causas mais frequentes; a profilaxia multimodal de NVPO, analgesia preventiva e aquecimento intraoperatório reduzem a incidência.",Sangramento cirúrgico é a única causa relevante; não há intervenção anestésica eficaz para as demais.,"Hipercapnia e hiperoxia são as causas mais comuns, resolvidas com ajuste de oxigenioterapia.",Bloqueio neuromuscular residual não contribui para o tempo de SRPA se a reversão foi feita antes da extubação. || E) O uso de opioides de ação curta (remifentanil) é fator de risco independente para prolongamento da SRPA.,A,"30 — A NVPO, dor, sedação excessiva e hipotermia são as 4 principais causas de PACU delay; bloqueio residual também contribui; todas são preveníveis com estratégias intraoperatórias. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-32,ME3,,"Ponto 49

Ponto 49 31. Sobre analgesia multimodal no pós-operatório, qual combinação é mais racional em paciente sem contraindicações, após cirurgia ortopédica de médio porte?",Morfina em PCA + dipirona + dexametasona + gabapentina pré-operatória + bloqueio de nervo periférico: é o paradigma da analgesia multimodal com poupança de opioide.,Fentanil transdérmico dose alta como base + paracetamol SOS.,Tramadol em dose máxima + cetorolaco + midazolam para ansiedade.,Morfina IM horária programada é superior à PCA em satisfação do paciente. || E) Bloqueio do neuroeixo sozinho dispensa qualquer analgesia sistêmica complementar.,A,31 — A Analgesia multimodal maximiza eficácia e minimiza efeitos adversos de cada classe; PCA com morfina + dipirona + AINE + gabapentina pré-op + bloqueio regional é o paradigma atual. Alternativa E preservada junto da D para compatibilidade.,,,,
